Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz
2.7,1.21758516269066,0.736843410450245,1.00976011550563,8.64918393798333,27.531838876833,5.87437381142337,0,0,0,10.3304586246077,-3.56947605020859,-2.49103234439587,551.84,441.472,386.288,150,100,120,0,0,0,0.177320383769455,0.123329940771473,0.113193004039056,50.2484406981471,50.1961306195132,50.1723744372803
2.8,0,0,0,9.889239892823,31.4791500904344,6.71659803489251,0,0,0,7.54666080800045,-3.26213986621367,-2.21747502413607,553.92,443.136,387.744,150,100,120,0,0,0,0.175679805332933,0.124330330330445,0.113703023294607,50.2502837717576,50.1988936942474,50.1729988667561
2.9,0,0,0,8.7117079180691,27.7308634504809,5.91683900049039,0,0,0,4.67520836833017,-3.04261657274883,-2.19547872643648,544,435.2,380.8,150,100,120,0,0,0,0.174663455687644,0.125263399412755,0.114207983401688,50.2509754285679,50.2005165224809,50.1726762453684
3,0,0,0,10.5158419847093,33.4737322333739,7.14217516970119,0,0,0,2.02712272059118,-2.79707677708237,-1.9994637085107,550.56,440.448,385.392,150,100,120,0,0,0,0.174222776835341,0.126121169624393,0.114667860054645,50.2525159475602,50.2017160639238,50.1728409014332
3.1,6.68468478813012,4.04058098652187,5.32543135373685,11.0210955313064,35.0820411023494,7.48533450398522,0,0,0,-0.806140553488916,-2.68669992079634,-2.06845785292602,545.44,436.352,381.808,150,100,120,0,0,0,0.174371106697183,0.126945090933437,0.115143605360818,50.2524848060794,50.2013616615167,50.1717481467459
3.2,0,0,0,10.8751226656003,34.6173843846952,7.38619229754923,0,0,0,-3.32476031811447,-2.35541324156523,-1.81664565621259,550.72,440.576,385.504,150,100,120,0,0,0,0.174982862595716,0.127667417660851,0.115561433861747,50.2544104632172,50.2021978663943,50.1720564445112
3.3,0,0,0,9.15783281986191,29.1509556815136,6.21983919779299,0,0,0,-6.25399637784392,-2.55101111336346,-2.06126077096726,577.12,461.696,403.984,150,100,120,0,0,0,0.176133597929239,0.128449727735616,0.116035523839069,50.2600905257148,50.206437767173,50.1749552118187
3.4,2.99274990471682,1.78590360871543,2.37247196583217,8.77453249363538,27.930844871202,5.95950834872792,0,0,0,-9.99091413451727,-3.30419313448851,-2.64591523411016,552.16,441.728,386.512,150,100,120,0,0,0,0.177971926129991,0.129463013630192,0.116644084342915,50.2614569048033,50.2071922730257,50.1747409607776
3.5,0,0,0,11.9244433392547,37.9575524195446,8.09887246822186,0,0,0,-12.8787590002557,-4.04826558558005,-2.11097197950708,598.72,478.976,419.104,150,100,120,0,0,0,0.180341617786038,0.130704481743103,0.117129607898201,50.2691220992641,50.2117627135093,50.1788749152236
3.6,0.718032918519707,0.455400530826509,0.609488870753882,13.7063039055288,43.6295208229682,9.30908086720859,0,0,0,-17.1030188850568,-7.07998081740794,-2.93978533748516,572,457.6,400.4,150,100,120,0,0,0,0.183488573260888,0.132875675860442,0.117805758525823,50.2719215036861,50.2121561787359,50.1795560942588
3.7,0,0,0,10.7304444509325,34.1568487637878,7.28792939535845,0,0,0,-20.3821148063125,-9.2802356500905,-2.38334777746968,568.96,455.168,398.272,150,100,120,0,0,0,0.18723888238525,0.135721614793136,0.118353928514641,50.2746854256629,50.2137637945736,50.1800938645247
3.8,0,0,0,11.6941493564381,37.224487095154,7.94246084010913,0,0,0,-23.6817534583075,-11.7393967633567,-2.27457491703676,556.64,445.312,389.648,150,100,120,0,0,0,0.191596325021578,0.139321696467232,0.11887708074556,50.2755653544106,50.2136546236146,50.1792724401633
3.9,0.706203834284135,0.425151627323419,0.579978798823436,14.3958031387969,45.8243153760902,9.77737663568205,0,0,0,-26.6133927519456,-13.8541088077112,-1.97781423662182,577.6,462.08,404.32,150,100,120,0,0,0,0.196493189287936,0.14357028983493,0.119331978019983,50.279000468299,50.2148816511323,50.1802100133043
4,2.76118179117175,1.66783942985073,2.20331103807278,9.48564829038412,30.1944486607894,6.44248570743169,0,0,0,-30.0904202126146,-16.2483308225631,-2.29340702797823,562.56,450.048,393.792,150,100,120,0,0,0,0.202029826607057,0.148553111287183,0.119859461636418,50.28058751999,50.2164965266034,50.1798266253477
4.1,0.620864842756374,0.370501689603228,0.503935479295997,12.0796402331826,38.4515708042204,8.2042794726099,0,0,0,-33.2137057507163,-18.7362711828238,-2.07385598167015,572.96,458.368,401.072,150,100,120,0,0,0,0.208141148465189,0.154298901116582,0.120336448512202,50.283599776082,50.2183015144413,50.1804529857488
4.2,0,0,0,10.7304444509325,34.1568487637878,7.28792939535845,0,0,0,-36.6521547299299,-21.2802838948065,-2.24834621649012,605.76,484.608,424.032,150,100,120,0,0,0,0.214885144935496,0.160824854844323,0.120853568141994,50.2911040489028,50.2242054029038,50.1842280441752
4.3,0,0,0,13.2038834292857,42.0302301038057,8.96784570454729,0,0,0,-41.0640497831186,-24.7031156163545,-2.94263810588197,573.44,458.752,401.408,143.843825744257,52.1408138746516,120,13.2038834292857,42.0302301038057,0,0.22244093009559,0.168400476966671,0.121530374906347,50.2530251124266,50.1943914044052,50.1684634259325
4.4,0,0,0,11.2424949154807,35.7867933906834,7.63570507692991,0,0,0,-35.978513612157,-20.6842299606903,1.01630017615435,591.36,473.088,413.952,150,100,120,0,0,0,0.229060976600227,0.174743640821283,0.121254206380218,50.2645662257675,50.2032445150669,50.1728107400456
4.5,0,0,0,7.68909302634214,24.4757045090188,5.22229692782716,0,0,0,-40.9323985380114,-24.487297243683,-2.59757022307359,569.92,455.936,398.944,150,100,120,0,0,0,0.236592537931221,0.182253078642679,0.121851647531525,50.2720747546823,50.2100552910848,50.1750911618092
4.6,0,0,0,6.03634759002431,19.2147317532778,4.09978125725412,0,0,0,-45.154851867777,-27.9500053581143,-2.60598275707211,580.8,464.64,406.56,150,100,120,0,0,0,0.244901030674892,0.190824413619168,0.122451023565652,50.2803156043162,50.2178276026818,50.178081756314
4.7,4.12908619661915,2.44456591147258,3.41845841381258,8.21987219922925,26.1652658331723,5.58279281914057,0,0,0,-49.6061778377221,-31.682743704337,-2.77921541558769,606.72,485.376,424.704,150,98.4864480597656,120,0,28.6098317446449,0,0.254028567397033,0.200540455021831,0.123090243111237,50.24983779797,50.190219781306,50.1661516743788
4.8,1.29659085539853,0.795562461272137,1.06381125192656,10.5870551204832,33.7004158828486,7.19054188069021,0,0,0,-46.0089945481942,-28.0633772422409,0.297612155412523,578.88,463.104,405.216,148.096907286796,68.4994027026065,120,11.8836459758817,34.4959783441208,0,0.262494222393901,0.209146557376118,0.123009370242918,50.2206714376491,50.1676509420104,50.1539690347574
4.9,0,0,0,9.48564829038412,30.1944486607894,6.44248570743169,0,0,0,-42.3824368605028,-33.2261188032312,0.896837576714745,613.44,490.752,429.408,22.0842042412823,0,120,9.48564829038412,10.6499519968338,0,0.270292590776233,0.219335900475776,0.122765664379681,50.1968548083674,50.1492175694488,50.1387905447452
5,1.25222329358003,0.7256219995545,0.983752004051317,12.7947017360746,40.7277344545497,8.68993668562154,0,0,0,-39.5876590878252,-23.031619985388,1.64779255498479,602.88,482.304,422.016,124.825519502482,39.4287827412245,120,14.0469250296546,41.4533564541042,0,0.277576720048393,0.226398930604628,0.122317894663652,50.1774288679056,50.1341782715571,50.1316604713402
5.1,0,0,0,9.15783281986191,29.1509556815136,6.21983919779299,0,0,0,-44.2384204502208,-43.4515446264576,0.109409967604108,590.56,472.448,413.392,0,0,119.220071187787,9.15783281986191,2.17824971354017,6.21983919779299,0.285716589411234,0.239724070956742,0.122288163694195,50.1616066622811,50.121924689662,50.1178644360581
5.2,0,0,0,10.7304444509325,34.1568487637878,7.28792939535845,0,0,0,-35.9283851724365,-20.1340736402246,1.58056269583506,610.08,488.064,427.056,132.036984701908,54.4846013554425,120,10.7304444509325,34.1568487637878,0,0.292327412282962,0.245898520206411,0.121858662961631,50.1487424478479,50.111957628215,50.1155655031598
5.3,2.33851456613871,1.34385412651953,1.86428267253161,9.09318953351075,28.9451849918103,6.17593461313524,0,0,0,-100,-80,-0.695868451950489,619.2,495.36,433.44,0,0,79.9042784547705,0,0,8.04021728566685,0.310727412282962,0.270431853539744,0.122018712705579,50.1316912619733,50.0969047887495,50.1048705022813
5.4,4.07351706634017,2.41031972449365,3.10155650540851,9.41946958826926,29.983790478842,6.39753829535617,0,0,0,-32.749642209092,-25.2187176273686,0.983409758674014,619.84,495.872,433.888,34.6509161490349,0,120,13.4929866546094,24.9154013632912,0,0.316753346449435,0.278165593612137,0.121751481792896,50.1243862952065,50.0915529933499,50.1004463019882
5.5,3.48895865610861,2.07043755305191,2.91548145963469,11.4668397028523,36.500921403576,7.78807611599151,0,0,0,-100,-80,-0.119622961266529,597.28,477.824,418.096,0,0,59.2147082675874,0,0,10.7035575756262,0.335153346449435,0.30269892694547,0.121778995073987,50.1086760218563,50.0770284205302,50.0926457183851
5.6,0,0,0,10.6585890356067,33.9281206281208,7.23912645937918,0,0,0,-100,-80,0.615285449917067,613.92,491.136,429.744,0,0,33.8956630090618,19.7970445353719,41.2388850289081,7.23912645937918,0.353553346449435,0.327232260278804,0.121611797940858,50.086940817485,50.0616227364243,50.0863207635644
5.7,0,0,0,11.391729638619,36.2618331611098,7.73706267964076,0,0,0,-100,-80,0.40178332849807,626.56,501.248,438.592,0,0,32.0976485268518,33.5537538673937,53.9914525441294,7.73706267964076,0.371953346449435,0.351765593612137,0.121502617688549,50.069552653988,50.0492981891394,50.0812072285974
5.8,1.19874453805204,0.733692742564776,0.968202819994425,16.4103116316324,52.2368421113801,11.1455954200269,0,0,0,-100,-80,0.2106347074333,635.68,508.544,444.976,0,0,19.8645332429851,56.3146491288,83.9350092201719,12.1137982400214,0.390353346449435,0.37629892694547,0.121445379996311,50.0556421231906,50.0394385513115,50.0770883159961
5.9,3.61202603626151,2.19927860968752,2.94923929210751,15.0177598170745,47.8041103691774,10.1997986871624,0,0,0,-100,-80,0.0528993602962657,652,521.6,456.4,0,0,38.1631586178175,19.179203446379,50.4429230532994,13.1490379792699,0.408753346449435,0.400832260278804,0.121431005170144,50.0445136985525,50.0315508410492,50.073786132667
6,0,0,0,19.1290323170997,60.8909972779371,12.9921027564183,0,0,0,-100,-80,-0.077424660856579,654.24,523.392,457.968,0,0,27.5972188572132,48.6902238266524,84.5399504855793,12.9921027564183,0.427153346449435,0.425365593612137,0.121448812842141,50.035610958842,50.0252406728394,50.0711547092919
6.1,0.242900691941006,0.150836474852934,0.194739395310224,15.1080467092368,48.0915090631498,10.261119958468,0,0,0,-100,-80,-20.3888650117156,643.36,514.688,450.352,0,0,0,187.63160620224,186.066872578852,2.89995603263318,0.445553346449435,0.44989892694547,0.126138251794835,50.0284887670736,50.0201925382715,50.0690742722475
6.2,0,0,0,18.294431248195,58.2343186455624,12.4252563698327,0,0,0,-100,-80,1.12715900555858,674.24,539.392,471.968,0,0,0,154.623530247017,167.297597848576,2.7845036066193,0.463953346449435,0.474432260278804,0.125831958586803,50.0227910136589,50.0161540306177,50.0674465433205
6.3,0.412488237967964,0.25042689140472,0.34555390064799,24.9264402600517,79.3451430717012,16.9296004022547,0,0,0,-100,-80,15.3092465331658,686.72,549.376,480.704,0,0,31.6574789536266,7.20544060085066,65.0887796469098,17.2751543029026,0.482353346449435,0.498965593612137,0.121671837246269,50.0182328109271,50.0129232244944,50.0661908827985
6.4,11.1052430137796,6.7703957797174,8.92608959295846,14.3083794726502,45.5460308225843,9.71800001719494,0,0,0,-100,-80,-0.410776723600989,696,556.8,487.2,0,0,20.3418887056873,73.9575500075188,91.1515686177738,18.6440896101534,0.500753346449435,0.523498926945471,0.121766315892697,50.0145862487419,50.0103385795955,50.0652411246108
6.5,16.6848864713987,10.0603900951647,13.6436195146253,13.6216973308397,43.3602035557019,9.25161756775841,0,0,0,-100,-80,-16.3136783580574,713.28,570.624,499.296,0,0,0,207.380491581838,195.079719874546,3.94728076537988,0.519153346449435,0.548032260278804,0.12551846191505,50.0116689989935,50.0082708636764,50.0645429793418
6.6,14.4057075239962,8.48874129331686,11.7979767272558,17.8863922262928,56.9354603154562,12.1481234331894,0,0,0,-100,-80,-16.1287790638555,721.28,577.024,504.896,0,0,0,211.012099750289,208.400201608773,3.9472807653308,0.537553346449435,0.572565593612137,0.129228081099737,50.0093351991948,50.0066166909411,50.0640519032252
6.7,23.6454906829809,13.9920012028191,18.9252077404807,18.3974015395884,58.5620907789882,12.4951919831175,0,0,0,-100,-80,-19.3293824359804,728.16,582.528,509.712,0,0,0,213.882892222569,210.026091981807,3.94728076539516,0.555953346449435,0.59709892694547,0.133673839060013,50.0074681593559,50.0052933527529,50.0637313495064
6.8,26.0738910220977,14.8082890458398,19.6522108456166,21.0988712642828,67.1613331727476,14.3299827699577,0,0,0,-100,-80,-18.7683790790367,733.44,586.752,513.408,0,0,0,213.732762286381,215.217622218588,3.94728076524459,0.574353346449435,0.621632260278804,0.137990566248191,50.0059745274847,50.0042346822023,50.0635513335649
6.9,25.7907092466256,15.444853368076,19.6240919921238,19.4484344781462,61.9077092472854,13.2090350940373,0,0,0,-100,-80,-23.5948226971962,725.76,580.608,508.032,0,0,0,219.479143729962,216.744562620487,3.94728076539328,0.592753346449435,0.646165593612137,0.143417375468546,50.0047796219884,50.0033877457625,50.063487255498
7,35.4701945022676,22.1984676813876,29.683133286724,21.0988712642828,67.1613331727476,14.3299827699577,0,0,0,-100,-80,-7.50886860912659,765.6,612.48,535.92,0,0,0,190.96906576655,196.879800854135,3.94728076531521,0.611153346449435,0.67069892694547,0.145144415248645,50.0038236975908,50.00271019661,50.06351893397
7.1,49.6909533724854,29.776221805491,39.370639222667,21.5542270423958,68.6108088694762,14.6392524163206,0,0,0,-100,-80,-10.5311692256345,776.48,621.184,543.536,0,0,0,194.765180414881,197.20303067963,3.94728076522016,0.629553346449435,0.695232260278804,0.147566584170541,50.0030589580726,50.0021681572887,50.0636298134189
7.2,47.0268118427228,27.4439221277435,37.5366664317643,28.0825976527605,89.3917344529272,19.0732070668137,0,0,0,-100,-80,-3.48562510906484,791.2,632.96,553.84,0,0,0,183.909409495483,203.875656585492,3.94728076525748,0.647953346449435,0.719765593612137,0.148368277945626,50.0024471664581,50.0017345258316,50.0638063135145
7.3,63.8603260668717,35.6891306814703,47.8859986597671,28.7719927228464,91.5861974367395,19.5414320894835,0,0,0,-100,-80,-18.7845455139937,785.76,628.608,550.032,0,0,0,206.872318789718,218.66732811821,3.9472807652121,0.666353346449435,0.74429892694547,0.152688723413845,50.0019577331665,50.0013876206652,50.0640372953448
7.4,41.401585967745,25.7045205326499,34.0044255275136,29.898340087313,95.1715546658369,20.3064274356145,0,0,0,-100,-80,5.74146295260441,803.04,642.432,562.128,0,0,0,168.259926055058,198.444075198487,3.94728076524067,0.684753346449435,0.768832260278803,0.15112854326368,50.0015661865332,50.0011100965322,50.0643136233851
7.5,71.1219277513048,42.6567056999115,52.9520275801603,27.2699691283151,86.80499820565,18.5212840464865,0,0,0,-100,-80,17.4486024471913,845.28,676.224,591.696,0,0,0,153.11189687962,173.237703905561,3.9472807652409,0.703153346449435,0.793365593612137,0.146387075207379,50.0012529492265,50.0008880772258,50.0646278060628
7.6,70.3584812072835,44.7393527249936,58.6666788398752,25.3073131155814,80.5575268256126,17.1882825558599,0,0,0,-100,-80,13.2538380818612,846.56,677.248,592.592,0,0,0,149.105794322865,168.048879550606,3.94728076528447,0.721553346449435,0.81789892694547,0.14278548877209,50.0010023593812,50.0007104617806,50.0649737008179
7.7,82.3719648406668,48.2439198935431,64.1886633215764,24.5494081064887,78.1449849321919,16.6735267859648,0,0,0,-100,-80,19.7451642836474,871.36,697.088,609.952,0,0,0,135.561372947155,149.300904825735,9.0898098924454,0.739953346449435,0.842432260278803,0.13741995499936,50.000801887505,50.0005683694245,50.0653462720832
7.8,87.1097167286777,52.8046340536546,68.7166098406256,28.0825976527605,89.3917344529272,19.0732070668137,0,0,0,-100,-80,19.0171873097617,878.56,702.848,614.992,0,0,0,136.632314381438,159.348368506581,7.2021830924662,0.758353346449435,0.866965593612137,0.13225224105649,50.000641510004,50.0004546955396,50.0657413926919
7.9,81.8122032250482,48.5823830503349,65.6599206755314,26.8696008177013,85.5305570678218,18.2493609222175,0,0,0,-100,-80,16.9689963489763,894.24,715.392,625.968,0,0,0,114.441804042749,138.720940118157,23.3704713143543,0.776753346449435,0.89149892694547,0.127641100744268,50.0005132080032,50.0003637564317,50.0661556809187
8,92.9113157505394,58.6613006119955,78.4363566799079,29.7559672789903,94.7183575495204,20.2097303249198,0,0,0,-100,-27.7208903952068,-0.744414454548689,921.6,737.28,645.12,0,0,0,101.06728302953,188.378767770764,44.7546622562619,0.795153346449435,0.9,0.127812316068814,50.0004105664026,50.0072615530932,50.0665863667608
8.1,100.571702232558,62.2609316114982,80.7924240544315,42.8187363882259,136.299396521459,29.0817336619024,0,0,0,-100,0,-0.866342896236645,918.56,734.848,642.992,0,0,0,124.830438620784,263.712328132957,30.7685191504679,0.813553346449435,0.9,0.128011574934949,50.000328453122,50.0164759091413,50.0670311822125
8.2,110.639708159252,67.4698296458685,89.7224258187875,45.7835180223287,145.736805974233,31.0953612726505,0,0,0,-100,0,-0.892345181341582,941.92,753.536,659.344,0,0,0,114.50322618158,259.670635620102,35.4436171479667,0.831953346449435,0.9,0.128216814326657,50.0002627624976,50.0238473939797,50.067488271229
8.3,107.573138507593,64.1454653622456,87.1847668169478,40.1581365958081,127.830250145822,27.2747010152014,0,0,0,-100,0,-0.903364735427118,950.24,760.192,665.168,0,0,0,97.4912751034008,231.783715508068,46.8706554457213,0.850353346449434,0.9,0.128424588215805,50.0002102099981,50.0297445818504,50.0679561158442
8.4,111.389259408425,66.3260538385889,88.1344602996007,46.5455028161244,148.162334523493,31.6128879606562,0,0,0,-100,0,-0.911886904846568,965.76,772.608,676.032,0,0,0,92.1747622245494,241.880388362082,51.6821671055316,0.868753346449434,0.9,0.12863432220392,50.0001681679985,50.034462332147,50.0684334755472
8.5,118.86157958515,68.4632583520631,93.4737513935591,40.8565234594779,130.053335553893,27.7490331061363,0,0,0,-100,0,-0.919872524664527,982.24,785.792,687.568,0,0,0,77.4781030446276,212.724593905957,60.970909789897,0.887153346449434,0.9,0.128845892884593,50.0001345343988,50.0382365323843,50.0689193375358
8.6,123.237667531349,73.6964951843454,101.415547161524,28.6332212934698,91.1444641285225,19.4471809721124,0,0,0,-69.818769296552,0,-0.927658192859667,1003.52,802.816,702.464,0,0,0,78.5321195282668,162.024959312868,75.4483860510507,0.9,0.9,0.129059254268951,50.0041317916128,50.0412558925741,50.0694128758964
8.7,119.030585217977,75.4413124859294,103.501480780082,26.4731705241377,84.2686513150309,17.9801124299594,0,0,0,0,0,-0.935324729507116,1008.48,806.784,705.936,0,0,0,137.023755742114,152.92596380096,77.5163510802334,0.9,0.9,0.129274378956737,50.0166387666236,50.0436713807259,50.069913418109
8.8,126.926389919675,72.9341653936085,97.59390362731,21.4397800588081,68.2465044524735,14.5615220352806,0,0,0,0,0,-0.942908502066601,1044.32,835.456,731.024,0,0,0,104.046169980943,105.724669846082,111.138859776654,0.9,0.9,0.129491247912213,50.0266443466325,50.0456037712474,50.0704204175622
8.9,133.859153129635,77.8914262372857,108.989398735674,24.9264402600517,79.3451430717012,16.9296004022547,0,0,0,0,0,-0.950434812188391,1029.92,823.936,720.944,0,0,0,128.865593389686,133.300569308987,86.4972085451241,0.9,0.9,0.129709847919016,50.0346488106394,50.0471496836646,50.0709334310003
9,133.075417013153,78.6076246229467,106.120263640094,29.6140471660194,94.2666014403069,20.1133406769567,0,0,0,0,0,-0.957923784776142,1051.52,841.216,736.064,0,0,0,111.169464179172,131.658226063253,100.498155340967,0.9,0.9,0.129930170389515,50.0410523818448,50.0483864135983,50.0714521000172
9.1,140.535613805748,81.5587327790567,110.441973262674,43.5475504347059,138.619336881467,29.5767313609614,0,0,0,0,0,-0.965391896879737,1060.16,848.128,742.112,0,0,0,123.923164240454,172.050069660523,91.9502683429457,0.9,0.9,0.130152210525797,50.0461752388092,50.0493757975453,50.0719761358711
9.2,134.368471480754,84.1953706639321,107.41321911317,46.1634622997334,146.946233904392,31.3534127523034,0,0,0,0,0,-0.972852724859322,1095.68,876.544,766.976,0,0,0,84.851933780487,154.597604568324,117.249233399567,0.9,0.9,0.130375966652515,50.0502735243807,50.0501673047029,50.0725053070249
9.3,138.455776785079,83.5895519831364,114.215680780727,44.6562049558348,142.148374749623,30.3297100386647,0,0,0,0,0,-0.980317479537575,1090.4,872.32,763.28,0,0,0,92.7119817409136,153.417926732759,106.951051899381,0.9,0.9,0.130601439672808,50.0535521528379,50.050800510429,50.0730394289213
